DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TuvoTrabajo,Educacion,Sexo,Edad,TrabajaPerú,FACTOR07,Situación de Vulnerabilidad
Costa Norte,130102,017361,003,11,1,Secundaria Completa,Mujer,46,0,441.429290771484,Vulnerable No Pobre
Costa Norte,130102,017361,003,11,1,Superior No Universitaria Completa,Hombre,29,0,441.429290771484,Vulnerable No Pobre
Costa Norte,130102,017361,003,11,0,Secundaria Completa,Mujer,20,0,441.429290771484,Vulnerable No Pobre
Costa Norte,130102,017361,003,11,0,Superior No Universitaria Incompleta,Mujer,20,0,441.429290771484,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,1,Secundaria Completa,Hombre,50,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,0,Primaria Incompleta,Mujer,46,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,1,Superior No Universitaria Incompleta,Hombre,22,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130102,017368,026,11,1,Secundaria Completa,Hombre,18,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130102,017368,065,11,1,Primaria Incompleta,Hombre,76,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130102,017368,065,11,1,Primaria Completa,Mujer,80,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130102,017368,065,11,1,Secundaria Completa,Mujer,51,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130102,017370,007,11,0,Primaria Incompleta,Mujer,34,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017370,007,11,1,Secundaria Completa,Hombre,36,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017370,007,11,1,Secundaria Completa,Mujer,18,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017370,038,11,1,Primaria Completa,Hombre,62,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130102,017370,038,11,1,Sin Nivel,Mujer,56,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130102,017370,038,11,0,Secundaria Completa,Hombre,19,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130102,017370,038,11,0,Sin Nivel,Hombre,94,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130102,017370,048,11,1,Primaria Incompleta,Mujer,39,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130102,017370,048,11,1,Secundaria Completa,Hombre,43,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130102,017370,058,11,1,Superior No Universitaria Completa,Mujer,43,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017370,058,11,1,Secundaria Completa,Hombre,44,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017370,068,11,1,Secundaria Completa,Hombre,27,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017370,068,11,0,Superior No Universitaria Completa,Mujer,26,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017378,080,12,1,Secundaria Completa,Mujer,37,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017378,080,12,0,Primaria Completa,Mujer,66,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017378,080,22,1,Secundaria Completa,Hombre,41,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017378,080,22,0,Superior No Universitaria Completa,Mujer,35,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017378,080,22,0,Primaria Completa,Hombre,67,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017379,106,11,1,Secundaria Incompleta,Hombre,56,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,106,11,0,Primaria Incompleta,Mujer,39,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,106,11,0,Superior No Universitaria Incompleta,Mujer,20,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,1,Primaria Completa,Hombre,56,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,0,Primaria Incompleta,Mujer,50,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,1,Superior Universitaria Completa,Hombre,30,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,1,Superior Universitaria Completa,Mujer,28,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,131,11,0,Secundaria Completa,Mujer,18,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,154,11,1,Primaria Completa,Mujer,58,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,154,11,0,Secundaria Completa,Mujer,33,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,1,Secundaria Incompleta,Hombre,49,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,1,Superior Universitaria Incompleta,Mujer,46,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,Primaria Completa,Hombre,22,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,Superior Universitaria Incompleta,Mujer,20,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017379,177,11,0,Primaria Incompleta,Hombre,19,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017386,013,11,1,Secundaria Completa,Mujer,46,0,760.099792480469,Pobre No Extremo
Costa Norte,130102,017386,047,11,1,Primaria Completa,Hombre,61,0,760.099792480469,Pobre No Extremo
Costa Norte,130102,017386,047,11,0,Primaria Incompleta,Mujer,60,0,760.099792480469,Pobre No Extremo
Costa Norte,130102,017386,047,11,1,Secundaria Completa,Hombre,30,0,760.099792480469,Pobre No Extremo
Costa Norte,130102,017386,047,11,1,Superior No Universitaria Incompleta,Hombre,20,0,760.099792480469,Pobre No Extremo
Costa Norte,130102,017386,149,11,1,Primaria Incompleta,Hombre,71,0,760.099792480469,Vulnerable No Pobre
Costa Norte,130102,017386,149,11,1,Secundaria Incompleta,Mujer,60,0,760.099792480469,Vulnerable No Pobre
Costa Norte,130102,017387,003,11,1,Primaria Completa,Hombre,63,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,003,11,1,Primaria Completa,Mujer,54,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,017,11,0,Sin Nivel,Mujer,50,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,017,11,1,Primaria Completa,Hombre,55,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,017,11,1,Secundaria Completa,Hombre,28,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,017,11,0,Secundaria Completa,Mujer,24,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,017,11,1,Secundaria Completa,Hombre,26,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,044,11,1,Secundaria Completa,Hombre,44,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,044,11,0,Primaria Completa,Mujer,39,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,044,11,1,Superior No Universitaria Incompleta,Mujer,19,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,058,11,1,Primaria Incompleta,Hombre,45,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,058,11,1,Secundaria Incompleta,Mujer,40,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017387,072,11,0,Secundaria Completa,Mujer,41,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017387,072,11,0,Primaria Incompleta,Mujer,72,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017387,072,11,1,Superior No Universitaria Incompleta,Mujer,22,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017396,048,11,1,Superior No Universitaria Completa,Mujer,37,0,760.099792480469,Vulnerable No Pobre
Costa Norte,130102,017396,048,11,0,Superior No Universitaria Incompleta,Hombre,20,0,760.099792480469,Vulnerable No Pobre
Costa Norte,130102,017397,003,11,1,Primaria Completa,Hombre,40,0,464.02197265625,Pobre No Extremo
Costa Norte,130102,017397,003,11,1,Secundaria Completa,Mujer,38,0,464.02197265625,Pobre No Extremo
Costa Norte,130102,017397,003,11,0,Secundaria Completa,Hombre,18,0,464.02197265625,Pobre No Extremo
Costa Norte,130102,017397,026,11,1,Secundaria Incompleta,Mujer,42,0,464.02197265625,Pobre No Extremo
Costa Norte,130102,017397,026,11,1,Secundaria Incompleta,Mujer,18,0,464.02197265625,Pobre No Extremo
Costa Norte,130102,017403,023,11,0,Primaria Incompleta,Hombre,59,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017403,057,11,1,Secundaria Incompleta,Mujer,22,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017403,057,11,0,Sin Nivel,Mujer,50,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130102,017403,106,11,1,Superior No Universitaria Completa,Hombre,35,0,464.02197265625,Pobre No Extremo
Costa Norte,130102,017403,106,11,1,Superior No Universitaria Completa,Mujer,32,0,464.02197265625,Pobre No Extremo
Costa Norte,130102,017404,103,11,1,Superior No Universitaria Incompleta,Hombre,53,0,386.056427001953,Pobre No Extremo
Costa Norte,130102,017404,103,11,1,Secundaria Completa,Mujer,47,0,386.056427001953,Pobre No Extremo
Costa Norte,130102,017405,044,11,0,Primaria Completa,Mujer,31,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017405,044,11,1,Secundaria Completa,Hombre,36,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017406,072,11,0,Secundaria Completa,Hombre,54,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017406,072,11,1,Primaria Incompleta,Mujer,52,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017412,027,11,1,Secundaria Completa,Hombre,34,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017412,027,11,1,Superior No Universitaria Completa,Mujer,34,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017412,027,11,0,Secundaria Incompleta,Hombre,68,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017412,027,11,0,Secundaria Completa,Mujer,58,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017412,045,11,1,Superior No Universitaria Completa,Mujer,29,0,471.747924804688,Vulnerable No Pobre
Costa Norte,130102,017414,011,11,0,Primaria Incompleta,Mujer,29,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017414,011,11,1,Secundaria Completa,Hombre,30,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017414,026,11,1,Secundaria Incompleta,Hombre,51,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017414,026,11,1,Primaria Completa,Mujer,33,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017414,065,11,1,Secundaria Completa,Mujer,38,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017414,065,11,0,Secundaria Completa,Hombre,18,0,441.429260253906,Pobre No Extremo
Costa Norte,130102,017415,020,11,1,Secundaria Completa,Mujer,30,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017415,020,11,1,Secundaria Completa,Hombre,21,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017415,020,11,1,Secundaria Completa,Hombre,18,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017415,040,11,0,Secundaria Incompleta,Mujer,60,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017415,040,11,1,Secundaria Incompleta,Hombre,20,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017415,164,11,1,Primaria Incompleta,Hombre,26,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017415,164,11,1,Primaria Incompleta,Mujer,33,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017421,110,12,0,Secundaria Incompleta,Mujer,68,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130102,017421,110,12,1,Secundaria Completa,Mujer,40,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130102,017421,110,12,0,Secundaria Completa,Mujer,18,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130102,017421,110,22,1,Secundaria Incompleta,Mujer,46,0,536.785461425781,Pobre No Extremo
Costa Norte,130102,017421,110,22,0,Secundaria Incompleta,Hombre,24,0,536.785461425781,Pobre No Extremo
Costa Norte,130102,017421,110,22,0,Secundaria Incompleta,Hombre,19,0,536.785461425781,Pobre No Extremo
Costa Norte,130102,017421,110,22,0,Secundaria Completa,Mujer,18,0,536.785461425781,Pobre No Extremo
Costa Norte,130102,017421,131,11,1,Secundaria Incompleta,Mujer,58,0,536.785461425781,Pobre No Extremo
Costa Norte,130102,017421,131,11,1,Superior Universitaria Completa,Mujer,26,0,536.785461425781,Pobre No Extremo
Costa Norte,130102,017421,131,11,0,Sin Nivel,Mujer,83,0,536.785461425781,Pobre No Extremo
Costa Norte,130102,017422,036,11,1,Superior No Universitaria Incompleta,Mujer,48,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,1,Superior No Universitaria Completa,Hombre,23,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,0,Secundaria Completa,Hombre,19,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,1,Secundaria Completa,Mujer,24,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017422,036,11,1,Secundaria Completa,Hombre,49,0,481.272064208984,Vulnerable No Pobre
Costa Norte,130102,017422,089,11,1,Secundaria Incompleta,Hombre,49,0,481.272064208984,Pobre No Extremo
Costa Norte,130102,017422,089,11,1,Secundaria Incompleta,Mujer,49,0,481.272064208984,Pobre No Extremo
Costa Norte,130102,017422,089,11,0,Secundaria Completa,Mujer,27,0,481.272064208984,Pobre No Extremo
Costa Norte,130102,017422,089,11,1,Secundaria Completa,Hombre,21,0,481.272064208984,Pobre No Extremo
Costa Norte,130102,017424,038,11,1,Primaria Incompleta,Mujer,38,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017424,052,11,1,Secundaria Incompleta,Mujer,35,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017424,091,11,0,Primaria Completa,Mujer,28,0,471.747924804688,Pobre Extremo
Costa Norte,130102,017424,091,11,1,Secundaria Incompleta,Hombre,44,0,471.747924804688,Pobre Extremo
Costa Norte,130102,017424,091,11,0,Sin Nivel,Mujer,53,0,471.747924804688,Pobre Extremo
Costa Norte,130102,017424,102,11,0,Primaria Completa,Mujer,59,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017424,102,11,1,Superior No Universitaria Completa,Mujer,21,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017424,102,11,0,Primaria Incompleta,Hombre,90,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017430,101,22,1,Secundaria Completa,Hombre,36,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017430,101,22,0,Secundaria Completa,Mujer,32,0,471.747924804688,Pobre No Extremo
Costa Norte,130102,017431,005,11,1,Secundaria Incompleta,Hombre,44,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017431,005,11,0,Primaria Completa,Mujer,62,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017431,023,11,1,Secundaria Incompleta,Mujer,47,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017431,023,11,1,Secundaria Completa,Hombre,21,0,721.311157226563,Vulnerable No Pobre
Costa Norte,130102,017431,076,12,1,Secundaria Completa,Mujer,47,0,721.311157226563,Pobre No Extremo
Costa Norte,130102,017431,076,12,1,Secundaria Completa,Hombre,47,0,721.311157226563,Pobre No Extremo
Costa Norte,130102,017431,076,12,1,Superior Universitaria Incompleta,Hombre,21,0,721.311157226563,Pobre No Extremo
Costa Norte,130102,017431,076,12,0,Primaria Completa,Mujer,78,0,721.311157226563,Pobre No Extremo
Costa Norte,130103,017342,017,11,1,Superior No Universitaria Completa,Hombre,39,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,017,11,0,Secundaria Completa,Mujer,36,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,017,11,1,Secundaria Completa,Mujer,62,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,1,Primaria Completa,Mujer,60,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,1,Primaria Completa,Hombre,65,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,1,Superior No Universitaria Incompleta,Mujer,26,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,0,Primaria Completa,Mujer,34,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,071,11,1,Secundaria Completa,Hombre,35,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,Secundaria Completa,Mujer,75,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,0,Primaria Incompleta,Hombre,75,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,1,Primaria Incompleta,Hombre,47,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,1,Primaria Incompleta,Hombre,33,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,1,Primaria Incompleta,Mujer,34,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,1,Secundaria Incompleta,Mujer,18,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,1,Primaria Incompleta,Mujer,42,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,090,11,1,Secundaria Completa,Hombre,21,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,128,11,0,Primaria Incompleta,Mujer,74,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,128,11,1,Secundaria Completa,Hombre,47,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017342,128,11,0,Secundaria Incompleta,Mujer,46,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017402,054,11,0,Primaria Incompleta,Mujer,65,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130103,017402,054,11,0,Secundaria Completa,Hombre,73,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130103,017402,054,11,1,Secundaria Incompleta,Mujer,45,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130103,017423,022,11,1,Secundaria Completa,Hombre,41,0,743.291137695313,Pobre No Extremo
Costa Norte,130103,017423,022,11,0,Primaria Completa,Mujer,36,0,743.291137695313,Pobre No Extremo
Costa Norte,130103,017423,118,11,1,Secundaria Completa,Mujer,56,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017423,118,11,0,Superior Universitaria Incompleta,Mujer,32,0,743.291137695313,Vulnerable No Pobre
Costa Norte,130103,017429,017,11,1,Primaria Completa,Hombre,54,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130103,017429,017,11,1,Primaria Completa,Mujer,36,0,536.785461425781,Vulnerable No Pobre
Costa Norte,130104,017442,041,11,1,Primaria Completa,Mujer,62,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130104,017442,041,11,0,Primaria Completa,Hombre,79,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130104,017442,103,11,0,Superior No Universitaria Incompleta,Mujer,63,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130104,017442,103,11,1,Secundaria Completa,Mujer,38,0,441.429260253906,Vulnerable No Pobre
Costa Norte,130104,017442,145,11,1,Secundaria Completa,Hombre,35,0,441.429260253906,Pobre No Extremo
Costa Norte,130104,017442,145,11,1,Primaria Incompleta,Mujer,29,0,441.429260253906,Pobre No Extremo
Costa Norte,130104,017444,052,11,0,Secundaria Incompleta,Mujer,26,0,464.02197265625,Pobre No Extremo
Costa Norte,130104,017444,066,11,1,Primaria Incompleta,Mujer,54,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130104,017444,066,11,1,Superior No Universitaria Incompleta,Hombre,21,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130104,017444,079,11,1,Secundaria Completa,Hombre,33,0,464.02197265625,Pobre No Extremo
Costa Norte,130104,017444,079,11,0,Secundaria Incompleta,Mujer,20,0,464.02197265625,Pobre No Extremo
Costa Norte,130104,017481,147,11,1,Secundaria Incompleta,Hombre,36,0,715.713989257813,Pobre No Extremo
Costa Norte,130104,017481,147,11,0,Superior No Universitaria Incompleta,Mujer,34,0,715.713989257813,Pobre No Extremo
Costa Norte,130104,017493,003,11,1,Secundaria Completa,Mujer,64,0,464.02197265625,Vulnerable No Pobre
Costa Norte,130104,017493,003,11,1,Superior Universitaria Completa,Hombre,38,0,464.02197265625,Vulnerable No Pobre
